transaction_id,customer_id,transaction_date,transaction_type,amount,transaction_mode,merchant,status_transaction
49374,3216,2025-07-24 06:53:18,Bill Payment,6578.89,UPI,Reliance,Success
43226,3217,2024-04-17 05:44:31,Deposit,600.11,Branch,,Success
8521,3218,2025-05-18 12:15:52,Deposit,37134.29,ATM,,Success
18112,3219,2024-08-10 03:38:54,Deposit,9623.05,ATM,,Success
41878,3220,2023-11-27 11:17:35,Deposit,13935.88,ATM,,Success
30736,3221,2024-01-03 18:24:15,Withdrawal,17735.24,Branch,,Pending
4013,3222,2025-06-02 06:30:43,Deposit,8631.23,Online,,Success
37048,3223,2024-09-30 20:43:22,Bill Payment,2113.54,UPI,Gas Supplier,Success
13684,3224,2024-03-21 17:52:59,Transfer,25638.66,Online,Water Board,Success
38865,3225,2024-06-13 05:43:49,Withdrawal,1209.79,Branch,,Success
40870,3226,2025-03-27 18:14:21,Withdrawal,6635.0,ATM,,Success
16393,3227,2025-01-15 20:33:11,Withdrawal,5412.01,UPI,,Success
44528,3228,2025-01-03 01:30:01,Deposit,6912.93,Online,,Success
15556,3229,2023-11-21 09:32:34,Transfer,5711.0,Online,Flipkart,Success
32820,3230,2025-09-04 06:39:43,Bill Payment,12896.7,Branch,Water Board,Success
43348,3231,2025-04-23 06:18:12,Withdrawal,306.68,Online,,Success
48729,3232,2025-07-27 04:41:48,Deposit,4511.14,Online,,Success
7208,3233,2024-06-20 21:04:18,Deposit,7037.84,Branch,,Success
38102,3234,2024-12-03 06:02:48,Withdrawal,9292.84,ATM,,Success
48603,3235,2024-12-29 03:40:19,Bill Payment,2713.15,Branch,Reliance,Success
42188,3236,2024-05-11 06:23:02,Deposit,832.08,Branch,,Success
18471,3237,2024-05-31 09:15:04,Transfer,9354.38,Online,PhonePe,Success
30894,3238,2025-01-29 16:29:08,Withdrawal,13655.19,Branch,,Success
13613,3239,2024-07-31 22:22:40,Withdrawal,40650.84,Online,,Success
49768,3240,2025-09-19 21:35:29,Withdrawal,5650.35,ATM,,Success
6833,3241,2025-09-17 17:06:56,Deposit,2626.61,UPI,,Success
2688,3242,2024-05-28 05:42:11,Deposit,1049.67,Branch,,Success
46098,3243,2024-12-01 01:53:11,Deposit,553.41,ATM,,Success
884,3244,2024-09-10 21:07:39,Withdrawal,56710.08,UPI,,Success
13790,3245,2025-06-27 09:15:58,Bill Payment,16981.16,UPI,Amazon,Success
47358,3246,2024-01-30 07:16:59,Withdrawal,26111.79,UPI,,Success
3914,3247,2024-08-16 00:31:06,Deposit,6809.06,Branch,,Success
30078,3248,2025-08-03 21:20:51,Deposit,11123.09,Branch,,Pending
32648,3249,2024-06-15 11:49:49,Withdrawal,25895.64,Online,,Success
26727,3250,2025-04-21 20:58:35,Transfer,8744.28,Online,BigBasket,Success
1986,3251,2023-12-28 23:27:10,Transfer,2700.35,UPI,PhonePe,Success
49890,3252,2023-10-30 15:25:20,Transfer,27703.44,ATM,Amazon,Success
47846,3253,2024-07-02 06:50:22,Withdrawal,16961.89,Branch,,Success
5664,3254,2023-10-20 18:32:57,Bill Payment,7652.6,UPI,PayTM,Success
4250,3255,2025-07-14 03:54:20,Deposit,10725.78,Branch,,Success
43823,3256,2025-05-19 20:17:14,Deposit,17575.38,ATM,,Failed
29714,3257,2024-08-03 00:57:37,Withdrawal,19312.55,Online,,Success
15542,3258,2025-09-28 16:06:51,Withdrawal,29327.8,Branch,,Success
35544,3259,2023-10-17 10:33:56,Transfer,9087.22,Online,PhonePe,Success
7255,3260,2024-02-21 03:51:13,Bill Payment,22413.7,ATM,PhonePe,Success
48217,3261,2024-11-24 18:40:08,Withdrawal,14716.87,Online,,Success
18210,3262,2024-04-21 10:48:53,Deposit,534.2,ATM,,Success
10351,3263,2025-08-11 16:25:28,Transfer,21833.19,Branch,PhonePe,Success
8558,3264,2024-01-14 04:34:39,Deposit,5557.17,Branch,,Success
39754,3265,2024-01-18 01:32:00,Withdrawal,2044.65,Online,,Success
9866,3266,2025-06-06 19:44:39,Deposit,307.94,Branch,,Success
9649,3267,2024-06-26 16:44:38,Transfer,14114.2,ATM,IRCTC,Success
20736,3268,2024-02-02 21:23:51,Deposit,2955.11,Branch,,Success
45213,3269,2025-01-07 05:58:03,Bill Payment,16700.24,Branch,PhonePe,Success
40470,3270,2025-09-28 15:13:09,Deposit,7484.21,Branch,,Failed
29634,3271,2025-06-10 12:26:46,Withdrawal,3158.41,ATM,,Success
18039,3272,2025-04-06 13:00:14,Deposit,10355.03,Online,,Success
31012,3273,2025-03-03 12:27:21,Deposit,11839.93,ATM,,Success
1672,3274,2025-09-07 04:46:22,Withdrawal,3410.03,Branch,,Failed
24893,3275,2025-05-04 06:00:26,Bill Payment,17928.18,ATM,Water Board,Success
47777,3276,2025-02-26 14:29:44,Withdrawal,9809.9,ATM,,Success
49584,3277,2024-07-21 06:49:22,Withdrawal,11731.96,Branch,,Success
43371,3278,2024-03-15 11:42:12,Withdrawal,44324.08,Online,,Success
41200,3279,2024-04-11 00:54:45,Deposit,1035.16,Branch,,Success
4084,3280,2023-12-29 22:36:06,Withdrawal,12749.45,Online,,Success
43499,3281,2025-03-09 00:53:50,Withdrawal,22234.8,ATM,,Success
22618,3282,2025-06-11 23:11:06,Withdrawal,1407.13,UPI,,Success
28577,3283,2024-05-08 00:01:06,Withdrawal,11454.9,ATM,,Success
21666,3284,2025-07-31 05:35:08,Deposit,12504.4,Online,,Success
27883,3285,2023-10-26 12:29:51,Deposit,4696.53,ATM,,Success
33939,3286,2025-01-21 23:42:37,Withdrawal,9161.22,ATM,,Success
21588,3287,2023-12-31 08:19:53,Transfer,6785.61,Online,IRCTC,Success
16059,3288,2025-08-27 10:29:46,Withdrawal,4987.26,ATM,,Success
45234,3289,2025-03-11 00:12:33,Withdrawal,3159.38,Online,,Success
42792,3290,2024-02-22 07:51:06,Transfer,12925.52,Online,IRCTC,Success
41637,3291,2024-09-28 17:53:53,Transfer,9121.4,UPI,Amazon,Success
45827,3292,2024-06-25 17:29:08,Withdrawal,7784.47,ATM,,Success
19930,3293,2023-12-01 10:25:05,Deposit,3166.78,UPI,,Success
9976,3294,2024-03-05 16:57:35,Withdrawal,14255.32,ATM,,Pending
26368,3295,2024-02-09 10:30:19,Deposit,8870.28,UPI,,Success
15608,3296,2025-07-23 18:03:34,Withdrawal,1256.16,ATM,,Success
484,3297,2023-11-08 06:51:51,Deposit,14160.26,Branch,,Success
13035,3298,2025-09-08 20:15:25,Deposit,44299.67,Online,,Failed
6961,3299,2024-07-11 07:04:55,Deposit,3005.85,Online,,Success
42479,3300,2024-03-19 00:21:37,Withdrawal,9722.63,Online,,Success
40519,3301,2025-06-19 05:21:32,Bill Payment,1327.24,UPI,Flipkart,Success
30290,3302,2025-05-03 04:45:11,Transfer,6636.13,Branch,Electricity Board,Success
31673,3303,2025-04-10 12:56:46,Transfer,12376.91,Online,PayTM,Success
15538,3304,2025-01-18 10:07:12,Deposit,18468.28,Branch,,Failed
9328,3305,2024-01-31 03:45:24,Bill Payment,461.22,Online,Gas Supplier,Pending
49107,3306,2025-09-22 08:40:50,Transfer,5475.38,UPI,Water Board,Success
44531,3307,2025-08-15 03:20:06,Transfer,31547.79,Online,PayTM,Success
12906,3308,2025-01-28 23:43:57,Withdrawal,3211.73,UPI,,Success
15100,3309,2025-04-20 02:08:43,Withdrawal,33378.92,Online,,Success
37702,3310,2023-11-03 21:04:32,Transfer,14922.43,ATM,Water Board,Success
22173,3311,2023-10-25 22:16:20,Withdrawal,10802.44,Online,,Success
15105,3312,2025-02-07 14:39:03,Deposit,4732.18,Online,,Success
49913,3313,2025-08-09 08:16:08,Deposit,47714.76,Online,,Success
48655,3314,2023-12-28 10:11:34,Bill Payment,126.99,ATM,Gas Supplier,Success
21897,3315,2025-04-12 06:45:08,Withdrawal,3883.31,Branch,,Success
38650,3316,2025-05-09 11:29:58,Bill Payment,17255.2,UPI,PhonePe,Success
37644,3317,2023-10-17 08:46:40,Deposit,7090.22,Branch,,Failed
37773,3318,2024-08-12 10:39:09,Withdrawal,3064.62,Online,,Success
17115,3319,2025-01-27 21:21:25,Deposit,27870.89,Online,,Success
34174,3320,2025-08-15 20:54:08,Deposit,2451.78,Online,,Success
38354,3321,2024-10-12 09:21:19,Deposit,670.58,UPI,,Success
27523,3322,2025-02-23 16:59:28,Deposit,45736.59,Branch,,Success
21890,3323,2024-10-03 02:40:02,Withdrawal,24887.69,ATM,,Success
4614,3324,2024-02-17 07:12:52,Deposit,4386.94,Online,,Failed
24946,3325,2024-09-16 17:05:19,Deposit,17392.17,Online,,Failed
21036,3326,2023-11-07 02:40:34,Deposit,778.95,Branch,,Success
19671,3327,2024-05-15 03:17:20,Bill Payment,7099.2,Branch,PhonePe,Pending
38498,3328,2024-09-14 10:53:55,Withdrawal,4985.33,UPI,,Failed
31644,3329,2025-08-19 14:22:35,Deposit,54715.91,ATM,,Success
10863,3330,2024-04-20 23:41:08,Transfer,4068.94,UPI,Gas Supplier,Success
29359,3331,2024-03-20 13:46:43,Deposit,5382.17,UPI,,Success
4006,3332,2025-09-09 22:04:56,Deposit,1970.6,UPI,,Success
42438,3333,2025-05-20 00:46:18,Transfer,26929.4,Online,IRCTC,Success
41883,3334,2025-07-01 16:18:29,Withdrawal,8293.34,Branch,,Success
7709,3335,2024-12-05 20:48:05,Withdrawal,7921.9,Online,,Success
3269,3336,2023-11-23 19:26:07,Withdrawal,4110.76,Online,,Success
1679,3337,2024-11-07 16:32:10,Withdrawal,437.55,Branch,,Success
27317,3338,2024-05-12 05:19:54,Withdrawal,1859.35,Online,,Success
18442,3339,2025-05-30 09:59:56,Withdrawal,15449.22,Online,,Success
18226,3340,2025-03-21 14:25:54,Deposit,16973.4,Online,,Success
22880,3341,2025-06-06 18:44:57,Deposit,3195.77,Branch,,Success
28380,3342,2024-12-31 13:29:53,Deposit,11697.39,Branch,,Success
23341,3343,2023-11-18 20:05:24,Deposit,962.73,UPI,,Success
407,3344,2025-09-19 14:27:44,Withdrawal,18066.83,ATM,,Success
38815,3345,2025-04-30 00:10:17,Bill Payment,7173.38,Online,Flipkart,Success
1394,3346,2023-10-21 13:32:45,Deposit,23708.97,UPI,,Success
22313,3347,2024-02-01 11:42:13,Bill Payment,4103.59,Branch,BigBasket,Success
25965,3348,2024-01-04 11:29:07,Deposit,5916.57,ATM,,Success
37884,3349,2025-04-10 08:40:24,Deposit,20303.38,Online,,Success
3614,3350,2025-05-26 16:26:47,Deposit,12192.77,ATM,,Success
26261,3351,2024-11-19 07:07:09,Deposit,10996.76,UPI,,Failed
6942,3352,2024-07-22 11:53:31,Bill Payment,1750.62,UPI,PayTM,Success
46630,3353,2025-09-09 09:48:57,Withdrawal,5650.07,Online,,Success
21367,3354,2025-05-03 16:43:46,Withdrawal,7692.22,UPI,,Success
43515,3355,2024-06-03 12:23:07,Deposit,8139.97,Online,,Success
41747,3356,2025-04-11 02:22:17,Deposit,3917.93,UPI,,Success
2216,3357,2024-01-12 19:00:36,Deposit,3425.23,Branch,,Success
17945,3358,2023-10-30 16:55:27,Withdrawal,37643.37,UPI,,Success
26793,3359,2023-11-29 10:14:16,Transfer,6947.61,UPI,Reliance,Success
40849,3360,2024-04-18 05:51:49,Deposit,5107.73,ATM,,Success
22699,3361,2025-01-20 06:54:54,Deposit,25734.36,Online,,Success
49799,3362,2024-10-10 06:50:32,Transfer,28354.78,ATM,Reliance,Success
46420,3363,2024-07-04 18:38:20,Withdrawal,6118.42,Branch,,Pending
47332,3364,2023-11-06 00:20:35,Deposit,7848.3,Branch,,Success
48751,3365,2025-05-03 11:34:28,Deposit,7782.36,UPI,,Success
30479,3366,2024-08-29 01:00:43,Withdrawal,5598.44,Branch,,Pending
42866,3367,2024-12-28 16:16:48,Deposit,3993.55,Online,,Success
14031,3368,2024-03-06 11:22:12,Deposit,12518.4,Online,,Success
27947,3369,2025-06-15 04:30:58,Withdrawal,11852.13,Online,,Success
34277,3370,2025-05-26 16:51:06,Transfer,3778.66,Online,IRCTC,Success
30003,3371,2025-08-24 19:16:48,Withdrawal,1651.95,ATM,,Success
41481,3372,2025-09-04 03:41:17,Deposit,28211.72,ATM,,Pending
2896,3373,2024-09-26 21:39:15,Bill Payment,125.22,Branch,IRCTC,Success
337,3374,2024-08-20 06:23:25,Transfer,9038.89,Branch,Amazon,Success
379,3375,2024-04-04 10:16:30,Transfer,7454.46,ATM,Water Board,Success
35136,3376,2025-01-19 11:16:45,Deposit,29737.39,UPI,,Success
268,3377,2023-12-16 18:51:58,Deposit,7112.64,Branch,,Success
12159,3378,2023-11-16 05:57:14,Transfer,1287.45,ATM,PhonePe,Success
41851,3379,2024-03-24 12:39:37,Deposit,1381.56,ATM,,Pending
38300,3380,2024-02-26 21:33:11,Bill Payment,1000.2,ATM,IRCTC,Success
13937,3381,2024-06-01 08:51:12,Transfer,2029.44,ATM,Water Board,Success
8992,3382,2024-02-02 01:13:17,Deposit,20995.35,UPI,,Success
10914,3383,2023-11-03 20:13:27,Deposit,9438.54,ATM,,Success
40997,3384,2025-02-15 16:59:12,Bill Payment,4393.22,UPI,PayTM,Success
36163,3385,2024-10-16 01:03:39,Transfer,31272.27,Online,Water Board,Failed
4844,3386,2024-02-19 20:53:30,Deposit,8914.61,Online,,Success
11381,3387,2025-02-12 09:35:37,Deposit,15694.89,ATM,,Success
35918,3388,2025-06-28 14:29:22,Withdrawal,2315.41,Online,,Success
25542,3389,2025-05-10 02:36:46,Deposit,4583.54,Online,,Success
6513,3390,2024-12-14 02:40:55,Deposit,2412.31,Branch,,Success
25836,3391,2024-10-04 20:20:29,Deposit,1939.96,Online,,Success
37953,3392,2025-05-04 06:48:35,Deposit,16634.22,UPI,,Success
39954,3393,2024-11-27 07:38:05,Deposit,1071.46,ATM,,Success
19682,3394,2025-01-29 12:46:38,Bill Payment,11102.18,Online,PhonePe,Success
2564,3395,2024-03-03 07:56:37,Withdrawal,8449.86,Branch,,Success
5198,3396,2024-11-01 08:21:10,Withdrawal,5957.01,Online,,Success
26829,3397,2023-10-15 18:16:36,Bill Payment,5232.21,UPI,Gas Supplier,Success
18857,3398,2024-03-25 12:36:26,Transfer,12046.25,Branch,BigBasket,Success
2046,3399,2024-06-02 21:08:52,Withdrawal,7902.62,UPI,,Success
20236,3400,2025-09-15 04:44:12,Deposit,4422.16,UPI,,Success
32779,3401,2023-12-17 06:09:34,Transfer,4460.29,Branch,BigBasket,Success
2156,3402,2025-03-03 19:02:11,Transfer,6945.75,Online,Reliance,Success
49640,3403,2025-08-05 16:19:14,Deposit,1651.96,UPI,,Pending
10785,3404,2024-09-28 09:13:43,Deposit,29864.25,Online,,Pending
48219,3405,2025-04-11 11:30:57,Transfer,3617.17,Online,BigBasket,Success
16856,3406,2024-11-17 08:45:46,Transfer,7780.13,Branch,BigBasket,Success
23441,3407,2024-01-10 01:26:22,Transfer,595.16,UPI,PhonePe,Success
262,3408,2025-01-02 15:06:57,Deposit,3989.48,UPI,,Success
7403,3409,2024-01-25 03:42:27,Withdrawal,35246.61,Branch,,Success
48941,3410,2025-05-15 10:53:29,Transfer,8911.81,Branch,Electricity Board,Success
7221,3411,2024-07-07 14:15:14,Transfer,4120.02,UPI,Water Board,Success
16515,3412,2025-08-09 17:48:52,Withdrawal,46312.25,ATM,,Failed
6571,3413,2025-02-16 12:13:06,Bill Payment,1529.32,Branch,PayTM,Success
40635,3414,2024-03-08 16:19:18,Withdrawal,1710.17,UPI,,Success
11692,3415,2024-10-12 08:25:59,Withdrawal,10136.57,UPI,,Success
21582,3416,2024-08-15 18:38:06,Bill Payment,15673.23,UPI,Flipkart,Success
32418,3417,2025-07-04 13:53:24,Deposit,12268.56,Branch,,Success
47581,3418,2023-11-10 01:03:44,Deposit,15559.25,ATM,,Success
22165,3419,2023-10-16 04:43:04,Deposit,400.5,Branch,,Success
26479,3420,2024-01-22 20:29:42,Withdrawal,5176.43,Online,,Success
31471,3421,2024-07-01 02:32:38,Bill Payment,3146.74,Online,IRCTC,Success
14034,3422,2024-10-27 20:00:32,Transfer,2794.76,ATM,PayTM,Success
41529,3423,2025-08-05 12:46:11,Deposit,852.73,Online,,Success
28187,3424,2025-02-23 17:11:26,Transfer,5363.81,Branch,Water Board,Success
48529,3425,2023-11-22 21:02:07,Deposit,20304.15,Branch,,Success
26859,3426,2024-03-10 11:43:57,Withdrawal,2447.59,Online,,Success
2855,3427,2025-05-07 20:17:19,Transfer,11243.84,UPI,Amazon,Success
7105,3428,2024-10-24 01:08:52,Withdrawal,13764.66,ATM,,Success
39145,3429,2024-03-24 13:31:40,Deposit,3205.21,ATM,,Success
13011,3430,2024-12-17 16:05:51,Transfer,3667.3,UPI,PayTM,Success
28999,3431,2023-11-09 08:15:42,Deposit,6479.17,Online,,Success
39989,3432,2025-04-05 01:21:52,Deposit,8366.78,UPI,,Success
37112,3433,2024-05-04 12:55:32,Deposit,26060.9,Online,,Success
37738,3434,2024-08-12 03:20:21,Deposit,27250.78,Branch,,Success
46295,3435,2024-03-07 16:31:59,Transfer,8231.59,Branch,Gas Supplier,Success
33641,3436,2024-08-21 17:35:51,Withdrawal,11393.26,UPI,,Success
5887,3437,2025-09-12 20:38:38,Deposit,1172.82,UPI,,Pending
22868,3438,2024-10-06 17:46:55,Deposit,6236.28,ATM,,Success
11094,3439,2024-05-20 13:18:08,Deposit,7792.79,Branch,,Success
32249,3440,2025-09-01 23:34:50,Deposit,16627.65,ATM,,Success
1201,3441,2025-03-12 10:39:39,Withdrawal,4379.45,Branch,,Success
34148,3442,2025-10-02 08:05:58,Withdrawal,7457.56,UPI,,Success
47452,3443,2024-08-19 23:04:10,Deposit,16910.43,ATM,,Success
30205,3444,2024-10-06 11:16:02,Bill Payment,7520.49,Branch,BigBasket,Success
16587,3445,2024-06-23 20:27:59,Deposit,9964.8,Branch,,Success
24393,3446,2023-11-07 09:57:48,Withdrawal,2160.05,Online,,Success
21212,3447,2023-12-13 04:25:43,Transfer,5792.55,Branch,Flipkart,Success
23374,3448,2024-02-29 18:37:00,Deposit,1515.61,UPI,,Success
1996,3449,2024-09-02 10:03:44,Deposit,30178.61,UPI,,Success
41162,3450,2025-07-28 06:41:31,Withdrawal,4074.44,Branch,,Success
17304,3451,2024-04-29 22:54:11,Deposit,14615.21,Branch,,Success
22565,3452,2024-03-27 00:26:35,Withdrawal,4499.1,ATM,,Success
42926,3453,2024-11-13 01:46:33,Deposit,1338.73,UPI,,Failed
11006,3454,2024-05-11 14:14:22,Deposit,3025.21,Online,,Success
33274,3455,2024-05-01 18:12:18,Withdrawal,18371.63,Online,,Success
2969,3456,2024-12-26 10:57:07,Deposit,9687.97,Online,,Success
37400,3457,2024-06-01 07:29:20,Withdrawal,24508.45,Branch,,Failed
48645,3458,2024-01-13 08:01:29,Deposit,8823.72,Online,,Success
40666,3459,2024-08-14 13:58:27,Bill Payment,2551.94,UPI,Amazon,Success
43243,3460,2025-05-16 16:09:46,Deposit,441.82,UPI,,Pending
7921,3461,2025-09-17 19:44:18,Withdrawal,1853.52,UPI,,Success
42932,3462,2025-01-20 01:31:29,Deposit,7589.84,Online,,Success
10774,3463,2024-01-14 22:10:10,Withdrawal,4785.95,Branch,,Success
41734,3464,2025-06-13 03:38:58,Deposit,14213.81,ATM,,Success
45108,3465,2025-05-19 16:11:03,Deposit,1581.26,UPI,,Success
42199,3466,2024-01-09 21:34:34,Transfer,9171.0,Online,Amazon,Success
37189,3467,2023-12-17 12:50:47,Bill Payment,7056.65,Online,Amazon,Success
21926,3468,2025-03-27 23:27:26,Transfer,10160.89,UPI,PhonePe,Success
20713,3469,2025-07-09 13:06:33,Transfer,1335.88,UPI,BigBasket,Success
49021,3470,2024-05-13 06:32:17,Deposit,20366.77,Branch,,Success
31910,3471,2024-01-14 02:47:15,Transfer,5476.62,Branch,PayTM,Success
7750,3472,2024-10-15 18:39:48,Withdrawal,1933.15,Branch,,Success
28523,3473,2025-03-04 03:27:15,Deposit,2106.23,UPI,,Success
11336,3474,2024-02-25 20:19:03,Deposit,9327.85,Online,,Success
49639,3475,2024-08-23 13:02:16,Withdrawal,415.65,Branch,,Success
16803,3476,2023-12-07 05:07:41,Deposit,10099.94,ATM,,Success
32760,3477,2025-05-14 07:25:56,Deposit,38131.66,ATM,,Success
14577,3478,2025-09-30 13:44:47,Transfer,7509.58,ATM,IRCTC,Success
41979,3479,2023-10-26 08:06:40,Deposit,39158.22,ATM,,Success
31398,3480,2025-04-09 04:16:54,Transfer,1704.11,UPI,PayTM,Success
32308,3481,2024-12-26 18:31:39,Deposit,4730.99,Branch,,Success
28487,3482,2025-08-05 10:21:27,Withdrawal,6234.37,ATM,,Success
30691,3483,2024-06-26 19:08:41,Transfer,11695.16,Online,IRCTC,Success
30567,3484,2024-09-14 14:45:45,Bill Payment,9144.32,Branch,Electricity Board,Failed
34387,3485,2024-01-28 03:07:10,Deposit,41619.27,ATM,,Success
16855,3486,2024-12-12 02:40:26,Deposit,296.01,ATM,,Success
23531,3487,2024-12-14 00:40:29,Deposit,10944.65,Branch,,Success
36499,3488,2025-10-01 16:37:15,Deposit,15159.47,ATM,,Success
23769,3489,2025-08-18 21:22:48,Withdrawal,8893.6,ATM,,Success
28692,3490,2025-10-01 05:00:09,Deposit,9207.34,Online,,Success
49952,3491,2025-09-15 05:51:37,Deposit,7916.41,Branch,,Success
8234,3492,2025-05-13 00:27:54,Bill Payment,10266.4,UPI,Reliance,Pending
5812,3493,2025-01-15 18:35:59,Withdrawal,15310.79,Online,,Success
34622,3494,2025-09-28 04:17:11,Withdrawal,4709.01,Branch,,Success
15630,3495,2024-02-22 15:40:56,Transfer,3061.04,Online,Amazon,Success
15134,3496,2025-08-26 14:09:29,Transfer,4624.98,Online,Reliance,Success
48065,3497,2024-03-17 13:04:20,Withdrawal,2181.77,Online,,Success
25474,3498,2023-11-03 22:48:31,Deposit,9343.73,ATM,,Success
19330,3499,2025-09-09 23:30:22,Deposit,8885.65,ATM,,Success
7551,3500,2025-06-04 03:46:06,Deposit,11176.97,Branch,,Success
12247,3501,2025-07-13 04:20:32,Transfer,15710.21,Online,Gas Supplier,Success
11107,3502,2024-10-10 14:11:54,Transfer,818.58,Branch,Gas Supplier,Success
19846,3503,2025-08-09 10:29:32,Transfer,31775.35,Online,PayTM,Success
6562,3504,2024-06-04 14:35:25,Withdrawal,22884.69,UPI,,Success
5339,3505,2024-04-07 05:08:40,Deposit,8041.23,ATM,,Success
2885,3506,2025-05-14 23:38:13,Withdrawal,9232.51,Branch,,Success
43138,3507,2024-06-01 01:05:12,Bill Payment,4836.46,UPI,Gas Supplier,Success
32763,3508,2024-02-29 03:46:49,Deposit,4851.9,ATM,,Success
27320,3509,2023-10-25 23:46:11,Deposit,7814.3,UPI,,Success
30725,3510,2025-09-28 05:05:35,Withdrawal,16117.93,UPI,,Success
41125,3511,2024-04-17 11:27:09,Transfer,3523.7,Branch,Reliance,Success
33302,3512,2023-11-13 11:50:49,Deposit,7522.81,Branch,,Success
34200,3513,2025-06-26 03:13:51,Deposit,546.45,Online,,Success
30961,3514,2025-01-08 22:54:45,Deposit,1050.48,UPI,,Success
33964,3515,2025-05-03 13:07:28,Withdrawal,1138.29,UPI,,Success
8953,3516,2024-05-01 04:52:37,Withdrawal,15375.25,Branch,,Success
47753,3517,2025-03-21 18:31:26,Deposit,8045.54,UPI,,Success
38418,3518,2024-08-29 05:25:56,Deposit,22853.25,Online,,Success
39579,3519,2023-10-24 11:53:44,Deposit,4915.63,Online,,Success
12089,3520,2023-12-23 16:12:19,Withdrawal,17690.99,ATM,,Success
49793,3521,2025-02-03 06:42:54,Transfer,2923.92,UPI,Amazon,Success
43100,3522,2024-05-21 12:40:59,Deposit,36329.93,Branch,,Success
43110,3523,2025-09-11 12:44:10,Deposit,12642.28,Online,,Success
48110,3524,2025-07-01 03:27:44,Withdrawal,698.1,Branch,,Success
40701,3525,2024-12-17 19:45:40,Deposit,279.3,UPI,,Success
34638,3526,2024-01-17 01:37:12,Bill Payment,23826.11,Branch,Electricity Board,Success
1425,3527,2024-11-23 10:28:41,Withdrawal,34339.77,Online,,Success
45323,3528,2025-05-11 21:39:27,Transfer,8878.43,ATM,Gas Supplier,Success
28907,3529,2025-01-27 14:38:36,Withdrawal,49581.34,Online,,Pending
23006,3530,2024-05-18 22:53:02,Withdrawal,16732.42,Branch,,Success
13786,3531,2025-02-02 17:43:21,Withdrawal,11040.8,UPI,,Success
12422,3532,2025-02-25 13:30:50,Deposit,5553.57,Branch,,Success
7124,3533,2025-03-01 15:35:00,Withdrawal,21956.19,Online,,Success
31943,3534,2025-05-30 10:35:57,Bill Payment,10742.08,UPI,IRCTC,Success
39398,3535,2025-07-16 18:46:42,Deposit,892.58,Online,,Success
1866,3536,2025-06-01 04:45:43,Deposit,8839.21,ATM,,Success
37876,3537,2024-04-28 00:30:43,Transfer,459.45,ATM,PhonePe,Success
22283,3538,2024-09-15 20:52:40,Transfer,6181.87,Online,Reliance,Success
31309,3539,2025-05-09 20:15:30,Transfer,5041.91,Branch,Flipkart,Success
26565,3540,2024-11-29 20:28:39,Deposit,4808.44,Branch,,Success
9054,3541,2024-06-15 17:41:39,Deposit,9579.43,Branch,,Failed
5264,3542,2024-08-19 08:49:52,Deposit,2961.73,Branch,,Success
261,3543,2025-05-15 05:07:48,Withdrawal,18576.04,UPI,,Success
1409,3544,2025-07-25 05:05:21,Withdrawal,2897.73,Branch,,Success
13114,3545,2024-09-27 13:07:18,Withdrawal,35095.28,ATM,,Success
2590,3546,2024-01-09 07:19:16,Withdrawal,5259.02,UPI,,Failed
