transaction_id,customer_id,transaction_date,year,month,day_of_week,hour,transaction_type,transaction_category,transaction_mode,merchant,amount,status_transaction
16138,2918,2023-11-15 04:14:01,2023,November,Wednesday,4,Bill Payment,Debit,Branch,Amazon,1223.93,Success
29850,2919,2025-01-12 03:14:29,2025,January,Sunday,3,Deposit,Credit,Branch,Bank Deposit,302.26,Success
30746,2920,2025-04-05 09:48:59,2025,April,Saturday,9,Transfer,Transfer,ATM,Gas Supplier,22287.41,Success
29399,2921,2024-07-28 03:48:09,2024,July,Sunday,3,Transfer,Transfer,Branch,BigBasket,9751.85,Success
39477,2922,2025-09-01 16:06:09,2025,September,Monday,16,Transfer,Transfer,UPI,Gas Supplier,5366.1,Failed
29856,2923,2025-07-16 17:23:50,2025,July,Wednesday,17,Withdrawal,Debit,UPI,ATM Withdrawal,2979.95,Success
13983,2924,2023-11-22 20:45:56,2023,November,Wednesday,20,Deposit,Credit,UPI,Bank Deposit,5315.25,Success
42981,2925,2025-04-24 06:29:04,2025,April,Thursday,6,Deposit,Credit,UPI,Bank Deposit,1435.14,Success
36297,2926,2025-02-23 14:24:24,2025,February,Sunday,14,Transfer,Transfer,ATM,PhonePe,2362.85,Success
19413,2927,2024-04-10 04:04:21,2024,April,Wednesday,4,Transfer,Transfer,Branch,IRCTC,13223.43,Success
23716,2928,2024-07-29 23:35:27,2024,July,Monday,23,Withdrawal,Debit,UPI,ATM Withdrawal,608.39,Success
986,2929,2025-04-11 10:37:31,2025,April,Friday,10,Deposit,Credit,ATM,Bank Deposit,21921.98,Success
44803,2930,2025-06-25 06:57:08,2025,June,Wednesday,6,Transfer,Transfer,Online,IRCTC,202.05,Success
21811,2931,2024-10-03 14:05:43,2024,October,Thursday,14,Deposit,Credit,Branch,Bank Deposit,25935.79,Success
1932,2932,2024-09-02 14:19:26,2024,September,Monday,14,Deposit,Credit,Branch,Bank Deposit,13039.71,Success
11505,2933,2024-04-20 17:35:33,2024,April,Saturday,17,Bill Payment,Debit,Online,Water Board,2622.93,Success
7249,2934,2024-07-31 07:44:13,2024,July,Wednesday,7,Withdrawal,Debit,UPI,ATM Withdrawal,1769.44,Success
39345,2935,2025-03-05 02:40:45,2025,March,Wednesday,2,Withdrawal,Debit,Branch,ATM Withdrawal,5216.06,Success
31048,2936,2025-01-29 00:48:28,2025,January,Wednesday,0,Withdrawal,Debit,ATM,ATM Withdrawal,3591.4,Success
35708,2937,2025-08-15 12:15:20,2025,August,Friday,12,Deposit,Credit,UPI,Bank Deposit,6849.91,Success
41452,2938,2024-10-02 14:05:14,2024,October,Wednesday,14,Deposit,Credit,ATM,Bank Deposit,20251.66,Success
13966,2939,2025-09-19 16:08:02,2025,September,Friday,16,Transfer,Transfer,Online,Gas Supplier,14322.99,Success
15726,2940,2024-03-19 07:36:56,2024,March,Tuesday,7,Bill Payment,Debit,Branch,Water Board,23938.73,Pending
21108,2941,2024-07-28 13:55:13,2024,July,Sunday,13,Transfer,Transfer,Online,Flipkart,40859.54,Success
49993,2942,2025-04-16 09:11:49,2025,April,Wednesday,9,Deposit,Credit,Online,Bank Deposit,8748.7,Success
45566,2943,2025-08-19 07:19:20,2025,August,Tuesday,7,Withdrawal,Debit,Online,ATM Withdrawal,20914.05,Failed
5577,2944,2025-07-07 01:48:17,2025,July,Monday,1,Deposit,Credit,Online,Bank Deposit,1861.38,Success
4288,2945,2025-05-11 06:26:25,2025,May,Sunday,6,Withdrawal,Debit,ATM,ATM Withdrawal,6860.75,Success
12973,2946,2024-05-04 23:24:45,2024,May,Saturday,23,Transfer,Transfer,Online,Water Board,666.94,Success
34951,2947,2024-12-11 09:45:36,2024,December,Wednesday,9,Deposit,Credit,Online,Bank Deposit,15437.72,Success
13285,2948,2025-07-21 12:07:41,2025,July,Monday,12,Deposit,Credit,Online,Bank Deposit,10761.09,Success
43478,2949,2024-02-24 23:46:50,2024,February,Saturday,23,Withdrawal,Debit,Branch,ATM Withdrawal,17900.7,Success
24141,2950,2025-09-17 07:07:11,2025,September,Wednesday,7,Deposit,Credit,Online,Bank Deposit,739.5,Success
14818,2951,2024-02-19 11:17:04,2024,February,Monday,11,Withdrawal,Debit,UPI,ATM Withdrawal,15265.36,Success
21227,2952,2024-04-26 18:59:03,2024,April,Friday,18,Deposit,Credit,ATM,Bank Deposit,33413.51,Success
10257,2953,2025-08-08 08:45:54,2025,August,Friday,8,Transfer,Transfer,UPI,IRCTC,2195.9,Success
43294,2954,2024-07-08 07:31:31,2024,July,Monday,7,Withdrawal,Debit,UPI,ATM Withdrawal,223.27,Success
336,2955,2024-04-22 03:27:25,2024,April,Monday,3,Deposit,Credit,Online,Bank Deposit,7410.19,Success
2790,2956,2024-03-12 17:22:55,2024,March,Tuesday,17,Deposit,Credit,Branch,Bank Deposit,7572.19,Success
23777,2957,2024-06-03 13:33:54,2024,June,Monday,13,Transfer,Transfer,Branch,Reliance,19788.86,Success
14175,2958,2024-11-23 10:55:07,2024,November,Saturday,10,Withdrawal,Debit,Online,ATM Withdrawal,12989.99,Success
29226,2959,2025-01-18 12:24:52,2025,January,Saturday,12,Deposit,Credit,Branch,Bank Deposit,18544.97,Pending
7126,2960,2025-07-27 15:47:49,2025,July,Sunday,15,Transfer,Transfer,Online,Water Board,5391.88,Success
2794,2961,2025-02-04 20:13:48,2025,February,Tuesday,20,Deposit,Credit,Online,Bank Deposit,24655.81,Success
9074,2962,2025-09-26 13:19:49,2025,September,Friday,13,Withdrawal,Debit,ATM,ATM Withdrawal,199.09,Success
735,2963,2024-04-14 22:33:21,2024,April,Sunday,22,Deposit,Credit,Online,Bank Deposit,5300.03,Success
42776,2964,2023-11-27 04:27:07,2023,November,Monday,4,Deposit,Credit,ATM,Bank Deposit,43640.53,Success
47262,2965,2025-02-03 14:47:21,2025,February,Monday,14,Deposit,Credit,Branch,Bank Deposit,6894.06,Success
43172,2966,2025-04-11 10:16:40,2025,April,Friday,10,Withdrawal,Debit,UPI,ATM Withdrawal,1694.58,Success
15704,2967,2024-08-07 18:30:40,2024,August,Wednesday,18,Withdrawal,Debit,ATM,ATM Withdrawal,9806.26,Success
16053,2968,2025-04-06 09:54:09,2025,April,Sunday,9,Withdrawal,Debit,Branch,ATM Withdrawal,13816.52,Failed
20530,2969,2025-06-12 08:28:58,2025,June,Thursday,8,Deposit,Credit,ATM,Bank Deposit,13304.7,Pending
45212,2970,2025-02-18 21:51:29,2025,February,Tuesday,21,Withdrawal,Debit,Branch,ATM Withdrawal,315.67,Success
35887,2971,2024-10-11 22:17:48,2024,October,Friday,22,Bill Payment,Debit,UPI,PayTM,7069.62,Success
9703,2972,2024-01-24 17:44:46,2024,January,Wednesday,17,Withdrawal,Debit,Online,ATM Withdrawal,1535.58,Success
3761,2973,2023-10-10 13:49:27,2023,October,Tuesday,13,Deposit,Credit,Online,Bank Deposit,2353.91,Failed
15266,2974,2024-04-13 19:54:17,2024,April,Saturday,19,Transfer,Transfer,Online,PayTM,15346.87,Failed
4570,2975,2025-03-28 23:00:25,2025,March,Friday,23,Withdrawal,Debit,Online,ATM Withdrawal,10560.05,Success
7523,2976,2024-03-05 15:10:57,2024,March,Tuesday,15,Withdrawal,Debit,Branch,ATM Withdrawal,1269.09,Success
40567,2977,2024-03-29 00:17:58,2024,March,Friday,0,Transfer,Transfer,UPI,Reliance,4129.52,Success
31357,2978,2025-06-18 15:45:24,2025,June,Wednesday,15,Transfer,Transfer,Branch,BigBasket,8324.5,Success
43335,2979,2025-08-04 19:33:46,2025,August,Monday,19,Transfer,Transfer,UPI,Reliance,14615.31,Success
3096,2980,2024-12-19 13:35:52,2024,December,Thursday,13,Transfer,Transfer,UPI,IRCTC,6318.83,Success
9460,2981,2024-11-07 05:14:41,2024,November,Thursday,5,Bill Payment,Debit,UPI,Flipkart,1296.67,Success
32956,2982,2025-06-28 05:41:06,2025,June,Saturday,5,Deposit,Credit,UPI,Bank Deposit,5991.92,Pending
4232,2983,2023-12-14 17:12:24,2023,December,Thursday,17,Bill Payment,Debit,ATM,Reliance,10579.95,Success
7237,2984,2025-06-27 17:38:14,2025,June,Friday,17,Deposit,Credit,Online,Bank Deposit,14833.65,Success
2234,2985,2025-10-02 07:21:10,2025,October,Thursday,7,Deposit,Credit,Branch,Bank Deposit,4202.53,Success
10762,2986,2025-03-15 00:12:34,2025,March,Saturday,0,Transfer,Transfer,Online,Flipkart,19030.55,Success
2184,2987,2024-07-27 12:19:43,2024,July,Saturday,12,Deposit,Credit,ATM,Bank Deposit,15066.65,Success
12930,2988,2024-12-23 18:00:39,2024,December,Monday,18,Withdrawal,Debit,Branch,ATM Withdrawal,949.46,Success
34752,2989,2024-01-20 03:58:01,2024,January,Saturday,3,Deposit,Credit,ATM,Bank Deposit,2027.41,Success
23893,2990,2025-08-08 20:43:58,2025,August,Friday,20,Transfer,Transfer,UPI,Flipkart,7149.91,Failed
44501,2991,2024-03-14 02:31:11,2024,March,Thursday,2,Transfer,Transfer,UPI,Electricity Board,870.15,Success
3811,2992,2024-12-18 06:23:59,2024,December,Wednesday,6,Deposit,Credit,Online,Bank Deposit,2282.95,Success
46136,2993,2024-04-28 16:12:31,2024,April,Sunday,16,Deposit,Credit,ATM,Bank Deposit,19330.51,Success
24930,2994,2025-01-15 14:30:22,2025,January,Wednesday,14,Withdrawal,Debit,ATM,ATM Withdrawal,2170.05,Success
31594,2995,2024-06-29 11:49:32,2024,June,Saturday,11,Deposit,Credit,Online,Bank Deposit,906.73,Success
27755,2996,2023-11-10 22:37:15,2023,November,Friday,22,Withdrawal,Debit,Branch,ATM Withdrawal,5520.21,Success
49034,2997,2024-09-11 08:38:11,2024,September,Wednesday,8,Deposit,Credit,Branch,Bank Deposit,1793.72,Success
33870,2998,2024-01-09 15:11:08,2024,January,Tuesday,15,Deposit,Credit,Online,Bank Deposit,7921.27,Success
11125,2999,2024-11-06 13:21:25,2024,November,Wednesday,13,Transfer,Transfer,Online,Electricity Board,16334.27,Success
5393,3000,2025-08-15 02:26:22,2025,August,Friday,2,Withdrawal,Debit,Online,ATM Withdrawal,6978.87,Success
2533,3001,2023-12-01 13:38:32,2023,December,Friday,13,Deposit,Credit,Online,Bank Deposit,5715.33,Success
26945,3002,2025-09-27 18:20:37,2025,September,Saturday,18,Withdrawal,Debit,Branch,ATM Withdrawal,1395.33,Success
31324,3003,2024-12-18 00:48:16,2024,December,Wednesday,0,Deposit,Credit,Online,Bank Deposit,16085.05,Success
8979,3004,2023-12-11 15:13:32,2023,December,Monday,15,Bill Payment,Debit,Online,Water Board,2760.51,Success
48828,3005,2024-08-30 13:26:19,2024,August,Friday,13,Deposit,Credit,Branch,Bank Deposit,4420.18,Success
41958,3006,2024-11-29 13:05:25,2024,November,Friday,13,Transfer,Transfer,Branch,PayTM,1495.45,Success
8712,3007,2025-08-08 18:26:18,2025,August,Friday,18,Withdrawal,Debit,ATM,ATM Withdrawal,6234.16,Success
48423,3008,2023-12-07 14:10:57,2023,December,Thursday,14,Transfer,Transfer,Branch,PayTM,570.65,Success
3083,3009,2023-12-30 09:19:08,2023,December,Saturday,9,Deposit,Credit,ATM,Bank Deposit,11203.67,Success
17004,3010,2024-01-29 23:10:08,2024,January,Monday,23,Deposit,Credit,Online,Bank Deposit,25290.04,Success
13194,3011,2025-09-13 10:26:44,2025,September,Saturday,10,Deposit,Credit,ATM,Bank Deposit,32694.92,Success
23313,3012,2024-03-31 21:34:25,2024,March,Sunday,21,Withdrawal,Debit,ATM,ATM Withdrawal,3492.33,Success
43936,3013,2024-05-12 04:23:42,2024,May,Sunday,4,Transfer,Transfer,Branch,PayTM,5270.71,Success
2398,3014,2025-08-07 22:46:29,2025,August,Thursday,22,Deposit,Credit,Online,Bank Deposit,12232.12,Success
34891,3015,2024-03-30 18:19:47,2024,March,Saturday,18,Deposit,Credit,UPI,Bank Deposit,724.15,Failed
10204,3016,2024-05-21 09:38:10,2024,May,Tuesday,9,Withdrawal,Debit,ATM,ATM Withdrawal,9187.89,Failed
36137,3017,2024-10-10 22:15:40,2024,October,Thursday,22,Withdrawal,Debit,ATM,ATM Withdrawal,8405.53,Success
24132,3018,2024-06-23 15:44:11,2024,June,Sunday,15,Transfer,Transfer,ATM,Gas Supplier,15401.57,Success
17713,3019,2025-09-25 21:46:36,2025,September,Thursday,21,Deposit,Credit,ATM,Bank Deposit,4331.69,Success
5303,3020,2024-08-28 08:02:17,2024,August,Wednesday,8,Withdrawal,Debit,ATM,ATM Withdrawal,21267.47,Success
23424,3021,2024-09-21 02:29:10,2024,September,Saturday,2,Deposit,Credit,ATM,Bank Deposit,4656.59,Pending
7907,3022,2025-06-03 09:50:29,2025,June,Tuesday,9,Deposit,Credit,UPI,Bank Deposit,2019.13,Success
16143,3023,2024-06-24 18:49:09,2024,June,Monday,18,Deposit,Credit,Branch,Bank Deposit,10557.54,Success
5602,3024,2025-01-04 23:02:36,2025,January,Saturday,23,Withdrawal,Debit,UPI,ATM Withdrawal,3320.81,Pending
4269,3025,2024-10-22 03:36:12,2024,October,Tuesday,3,Withdrawal,Debit,ATM,ATM Withdrawal,13076.29,Success
1407,3026,2024-12-01 15:00:37,2024,December,Sunday,15,Deposit,Credit,Branch,Bank Deposit,22627.76,Success
34557,3027,2024-10-10 04:02:39,2024,October,Thursday,4,Bill Payment,Debit,UPI,PhonePe,15703.75,Success
47558,3028,2025-10-06 07:59:06,2025,October,Monday,7,Transfer,Transfer,UPI,IRCTC,7708.02,Success
39519,3029,2025-09-16 02:30:33,2025,September,Tuesday,2,Withdrawal,Debit,ATM,ATM Withdrawal,4294.64,Success
20468,3030,2024-05-28 10:26:54,2024,May,Tuesday,10,Withdrawal,Debit,UPI,ATM Withdrawal,9793.9,Success
46000,3031,2024-08-15 17:04:12,2024,August,Thursday,17,Withdrawal,Debit,UPI,ATM Withdrawal,56361.3,Failed
48520,3032,2024-11-29 07:25:13,2024,November,Friday,7,Transfer,Transfer,ATM,PhonePe,9501.72,Success
26518,3033,2024-01-24 10:35:24,2024,January,Wednesday,10,Transfer,Transfer,Online,Gas Supplier,1756.09,Failed
3361,3034,2024-10-30 20:12:55,2024,October,Wednesday,20,Deposit,Credit,Online,Bank Deposit,31777.17,Success
43635,3035,2024-11-25 17:53:22,2024,November,Monday,17,Deposit,Credit,UPI,Bank Deposit,42501.42,Success
793,3036,2023-12-20 10:18:21,2023,December,Wednesday,10,Bill Payment,Debit,UPI,Water Board,11520.88,Success
44282,3037,2024-03-21 12:26:34,2024,March,Thursday,12,Transfer,Transfer,Online,Reliance,3350.31,Success
26967,3038,2024-05-31 16:32:16,2024,May,Friday,16,Transfer,Transfer,UPI,IRCTC,8097.02,Success
23949,3039,2024-07-22 23:30:33,2024,July,Monday,23,Withdrawal,Debit,Branch,ATM Withdrawal,9425.12,Success
22635,3040,2025-03-14 11:20:51,2025,March,Friday,11,Deposit,Credit,Branch,Bank Deposit,15047.3,Success
6507,3041,2025-09-26 04:07:20,2025,September,Friday,4,Transfer,Transfer,Branch,Reliance,7295.46,Success
32718,3042,2023-12-16 00:16:27,2023,December,Saturday,0,Withdrawal,Debit,Branch,ATM Withdrawal,14584.44,Success
7281,3043,2023-10-21 07:58:31,2023,October,Saturday,7,Deposit,Credit,ATM,Bank Deposit,27250.7,Success
563,3044,2025-01-14 18:07:28,2025,January,Tuesday,18,Bill Payment,Debit,Online,PhonePe,976.6,Success
33339,3045,2024-04-24 21:00:47,2024,April,Wednesday,21,Deposit,Credit,ATM,Bank Deposit,4153.55,Success
14093,3046,2024-06-24 02:07:09,2024,June,Monday,2,Deposit,Credit,ATM,Bank Deposit,3146.89,Success
35247,3047,2025-04-02 07:36:53,2025,April,Wednesday,7,Withdrawal,Debit,Branch,ATM Withdrawal,7938.49,Success
2993,3048,2024-07-25 10:56:40,2024,July,Thursday,10,Deposit,Credit,UPI,Bank Deposit,692.76,Success
28770,3049,2024-11-19 20:06:48,2024,November,Tuesday,20,Deposit,Credit,UPI,Bank Deposit,18510.61,Success
1072,3050,2024-02-06 23:12:19,2024,February,Tuesday,23,Transfer,Transfer,Online,Amazon,6291.31,Success
42958,3051,2024-04-12 10:59:13,2024,April,Friday,10,Deposit,Credit,ATM,Bank Deposit,25961.11,Success
13747,3052,2024-03-14 05:50:24,2024,March,Thursday,5,Transfer,Transfer,UPI,IRCTC,4357.07,Success
28128,3053,2024-04-07 08:07:18,2024,April,Sunday,8,Deposit,Credit,Branch,Bank Deposit,9800.06,Success
29431,3054,2024-07-18 18:25:31,2024,July,Thursday,18,Withdrawal,Debit,UPI,ATM Withdrawal,6979.36,Success
11480,3055,2024-09-29 23:47:16,2024,September,Sunday,23,Withdrawal,Debit,UPI,ATM Withdrawal,431.34,Failed
6422,3056,2023-12-15 06:41:30,2023,December,Friday,6,Bill Payment,Debit,ATM,PhonePe,20968.21,Success
98,3057,2024-06-17 23:43:00,2024,June,Monday,23,Withdrawal,Debit,Branch,ATM Withdrawal,5678.24,Success
7624,3058,2025-06-13 13:44:38,2025,June,Friday,13,Transfer,Transfer,UPI,IRCTC,9616.68,Success
47244,3059,2024-12-16 12:37:24,2024,December,Monday,12,Deposit,Credit,ATM,Bank Deposit,1354.95,Success
22291,3060,2024-04-08 17:54:16,2024,April,Monday,17,Transfer,Transfer,ATM,IRCTC,700.17,Success
44511,3061,2024-08-16 16:28:08,2024,August,Friday,16,Bill Payment,Debit,Branch,Flipkart,11119.65,Success
1701,3062,2024-09-03 21:27:15,2024,September,Tuesday,21,Deposit,Credit,Branch,Bank Deposit,1159.68,Success
43960,3063,2024-08-29 05:27:21,2024,August,Thursday,5,Deposit,Credit,UPI,Bank Deposit,17695.62,Success
4906,3064,2024-08-30 21:44:46,2024,August,Friday,21,Transfer,Transfer,ATM,BigBasket,15082.11,Success
34795,3065,2025-01-02 12:40:33,2025,January,Thursday,12,Transfer,Transfer,ATM,Electricity Board,7058.03,Success
5773,3066,2024-10-12 23:46:15,2024,October,Saturday,23,Deposit,Credit,Branch,Bank Deposit,2813.41,Success
35963,3067,2024-07-02 14:19:40,2024,July,Tuesday,14,Deposit,Credit,UPI,Bank Deposit,7318.04,Success
21893,3068,2023-12-25 14:34:38,2023,December,Monday,14,Deposit,Credit,Branch,Bank Deposit,803.65,Success
38330,3069,2024-06-24 13:31:06,2024,June,Monday,13,Deposit,Credit,Online,Bank Deposit,4679.36,Success
30503,3070,2024-05-20 18:25:14,2024,May,Monday,18,Withdrawal,Debit,Branch,ATM Withdrawal,11310.99,Success
1884,3071,2024-01-27 13:33:33,2024,January,Saturday,13,Deposit,Credit,ATM,Bank Deposit,2332.26,Success
21587,3072,2024-01-19 21:43:04,2024,January,Friday,21,Deposit,Credit,ATM,Bank Deposit,1681.48,Success
19481,3073,2024-08-23 08:48:50,2024,August,Friday,8,Withdrawal,Debit,ATM,ATM Withdrawal,181.38,Success
33172,3074,2024-02-13 22:39:46,2024,February,Tuesday,22,Transfer,Transfer,Branch,Amazon,7651.49,Success
10393,3075,2025-05-01 06:13:53,2025,May,Thursday,6,Withdrawal,Debit,UPI,ATM Withdrawal,6438.59,Success
33356,3076,2023-10-31 02:22:26,2023,October,Tuesday,2,Deposit,Credit,Online,Bank Deposit,3477.5,Success
8744,3077,2024-11-29 07:47:14,2024,November,Friday,7,Bill Payment,Debit,ATM,Electricity Board,7889.64,Success
17008,3078,2024-01-20 18:19:34,2024,January,Saturday,18,Deposit,Credit,ATM,Bank Deposit,2914.44,Success
13263,3079,2024-04-18 19:50:41,2024,April,Thursday,19,Withdrawal,Debit,UPI,ATM Withdrawal,18297.6,Success
29237,3080,2024-01-01 07:09:54,2024,January,Monday,7,Transfer,Transfer,ATM,BigBasket,36743.67,Success
15592,3081,2025-07-15 22:28:00,2025,July,Tuesday,22,Deposit,Credit,Online,Bank Deposit,2871.45,Success
33442,3082,2024-09-14 19:02:46,2024,September,Saturday,19,Deposit,Credit,ATM,Bank Deposit,1007.05,Success
6897,3083,2024-04-10 00:40:35,2024,April,Wednesday,0,Deposit,Credit,ATM,Bank Deposit,4648.0,Success
43730,3084,2025-05-22 20:45:48,2025,May,Thursday,20,Deposit,Credit,UPI,Bank Deposit,25797.33,Success
32877,3085,2024-07-18 22:48:31,2024,July,Thursday,22,Deposit,Credit,Online,Bank Deposit,3239.87,Success
49939,3086,2024-06-22 18:56:02,2024,June,Saturday,18,Withdrawal,Debit,ATM,ATM Withdrawal,1278.31,Success
5913,3087,2025-09-10 15:34:43,2025,September,Wednesday,15,Deposit,Credit,ATM,Bank Deposit,7554.44,Success
27259,3088,2025-01-11 02:34:55,2025,January,Saturday,2,Transfer,Transfer,Online,PayTM,2915.54,Success
36048,3089,2023-11-12 10:23:02,2023,November,Sunday,10,Deposit,Credit,ATM,Bank Deposit,7695.2,Success
10595,3090,2024-12-16 05:42:57,2024,December,Monday,5,Deposit,Credit,Online,Bank Deposit,10782.91,Success
40399,3091,2025-02-09 04:12:02,2025,February,Sunday,4,Bill Payment,Debit,ATM,BigBasket,3310.69,Success
29467,3092,2024-02-04 07:43:49,2024,February,Sunday,7,Bill Payment,Debit,Branch,Reliance,7488.03,Success
12889,3093,2025-09-13 09:50:13,2025,September,Saturday,9,Deposit,Credit,UPI,Bank Deposit,6102.83,Success
35372,3094,2023-10-15 11:44:09,2023,October,Sunday,11,Withdrawal,Debit,Online,ATM Withdrawal,1694.75,Success
36816,3095,2025-02-27 06:10:49,2025,February,Thursday,6,Deposit,Credit,Online,Bank Deposit,12630.1,Success
4690,3096,2024-02-08 15:42:26,2024,February,Thursday,15,Deposit,Credit,Branch,Bank Deposit,6406.7,Success
21622,3097,2025-05-23 07:56:13,2025,May,Friday,7,Withdrawal,Debit,Branch,ATM Withdrawal,20132.46,Failed
35152,3098,2025-05-13 05:19:22,2025,May,Tuesday,5,Deposit,Credit,Branch,Bank Deposit,13501.75,Success
47686,3099,2024-02-26 10:13:19,2024,February,Monday,10,Withdrawal,Debit,Branch,ATM Withdrawal,18285.91,Success
29068,3100,2024-11-22 04:39:13,2024,November,Friday,4,Bill Payment,Debit,UPI,Reliance,7654.95,Success
39804,3101,2025-05-28 11:50:08,2025,May,Wednesday,11,Withdrawal,Debit,UPI,ATM Withdrawal,38278.29,Success
10956,3102,2024-03-10 01:01:19,2024,March,Sunday,1,Transfer,Transfer,ATM,Flipkart,6274.24,Success
24192,3103,2023-11-28 12:11:25,2023,November,Tuesday,12,Transfer,Transfer,Online,Gas Supplier,13214.49,Pending
586,3104,2023-10-24 19:24:13,2023,October,Tuesday,19,Transfer,Transfer,ATM,Water Board,9815.7,Success
31561,3105,2023-12-01 16:35:11,2023,December,Friday,16,Deposit,Credit,Online,Bank Deposit,8214.54,Success
36360,3106,2023-11-04 05:14:22,2023,November,Saturday,5,Deposit,Credit,Online,Bank Deposit,15916.0,Success
37896,3107,2024-04-22 17:16:38,2024,April,Monday,17,Withdrawal,Debit,ATM,ATM Withdrawal,9318.84,Success
48046,3108,2024-04-04 01:01:28,2024,April,Thursday,1,Deposit,Credit,Online,Bank Deposit,3284.58,Pending
30370,3109,2024-10-09 05:08:47,2024,October,Wednesday,5,Transfer,Transfer,Branch,Flipkart,8733.93,Success
12894,3110,2023-12-06 05:46:02,2023,December,Wednesday,5,Transfer,Transfer,ATM,Reliance,2265.83,Success
40494,3111,2023-11-09 04:56:35,2023,November,Thursday,4,Withdrawal,Debit,UPI,ATM Withdrawal,26036.5,Success
13391,3112,2024-01-21 16:44:09,2024,January,Sunday,16,Transfer,Transfer,Branch,Water Board,6444.2,Success
6312,3113,2024-06-07 16:05:04,2024,June,Friday,16,Deposit,Credit,UPI,Bank Deposit,2114.12,Success
26296,3114,2025-09-10 10:01:24,2025,September,Wednesday,10,Deposit,Credit,ATM,Bank Deposit,8829.76,Success
8165,3115,2023-11-07 21:48:55,2023,November,Tuesday,21,Withdrawal,Debit,Branch,ATM Withdrawal,24665.71,Success
28375,3116,2025-07-20 00:47:24,2025,July,Sunday,0,Transfer,Transfer,ATM,Water Board,15054.29,Success
19559,3117,2025-05-11 11:47:53,2025,May,Sunday,11,Bill Payment,Debit,Branch,Gas Supplier,1105.33,Success
12856,3118,2023-10-14 09:36:59,2023,October,Saturday,9,Deposit,Credit,Online,Bank Deposit,2828.93,Success
38665,3119,2025-05-11 06:06:50,2025,May,Sunday,6,Deposit,Credit,UPI,Bank Deposit,7060.09,Success
3794,3120,2024-01-02 11:35:25,2024,January,Tuesday,11,Transfer,Transfer,Online,Water Board,6584.18,Success
